instant;date;time;hr;weekdays;month;cnt;t1;t2;hum;wind_speed;weather_code;is_holiday;is_weekend;season
13438;20.07.2016;09:00:00;09;Mittwoch;07;2526;24;24;69;23;2;0;0;1
13439;20.07.2016;10:00:00;10;Mittwoch;07;1343;24;24;65;23;2;0;0;1
13440;20.07.2016;11:00:00;11;Mittwoch;07;1328;23.5;23.5;67;26;1;0;0;1
13441;20.07.2016;12:00:00;12;Mittwoch;07;1677;25.5;26;61.5;28;1;0;0;1
13442;20.07.2016;13:00:00;13;Mittwoch;07;1831;27;28;56;26;1;0;0;1
13443;20.07.2016;14:00:00;14;Mittwoch;07;1780;28.5;29.5;53;22;1;0;0;1
13444;20.07.2016;15:00:00;15;Mittwoch;07;1922;29.5;30.5;50;21;2;0;0;1
13445;20.07.2016;16:00:00;16;Mittwoch;07;2684;30.5;30.5;43;24;1;0;0;1
13446;20.07.2016;17:00:00;17;Mittwoch;07;5046;30;29.5;39;26;1;0;0;1
13447;20.07.2016;18:00:00;18;Mittwoch;07;4953;29.5;28.5;34;24;1;0;0;1
13448;20.07.2016;19:00:00;19;Mittwoch;07;3261;28.5;28;38.5;22;1;0;0;1
13449;20.07.2016;20:00:00;20;Mittwoch;07;2490;26.5;26.5;46.5;22;1;0;0;1
13450;20.07.2016;21:00:00;21;Mittwoch;07;1839;23.5;23.5;55.5;18.5;1;0;0;1
13451;20.07.2016;22:00:00;22;Mittwoch;07;1267;22.5;22.5;57;15;1;0;0;1
13452;20.07.2016;23:00:00;23;Mittwoch;07;820;21.5;21.5;62.5;20.5;1;0;0;1
13453;21.07.2016;00:00:00;00;Donnerstag;07;385;19.5;19.5;66.5;20.5;1;0;0;1
13454;21.07.2016;01:00:00;01;Donnerstag;07;232;18.5;18.5;68;20;1;0;0;1
13455;21.07.2016;02:00:00;02;Donnerstag;07;141;17.5;17.5;75;19;1;0;0;1
13456;21.07.2016;03:00:00;03;Donnerstag;07;91;16.5;16.5;80;15;1;0;0;1
13457;21.07.2016;04:00:00;04;Donnerstag;07;77;16.5;16.5;80;14;1;0;0;1
13458;21.07.2016;05:00:00;05;Donnerstag;07;171;16;16;83;13;2;0;0;1
13459;21.07.2016;06:00:00;06;Donnerstag;07;831;17;17;77;14;2;0;0;1
13460;21.07.2016;07:00:00;07;Donnerstag;07;2563;18;18;73;12;2;0;0;1
13461;21.07.2016;08:00:00;08;Donnerstag;07;4733;18;18;73;11;2;0;0;1
13462;21.07.2016;09:00:00;09;Donnerstag;07;2528;19;19;70.5;9;2;0;0;1
13463;21.07.2016;10:00:00;10;Donnerstag;07;1315;20.5;20.5;62;8.5;2;0;0;1
13464;21.07.2016;11:00:00;11;Donnerstag;07;1289;21.5;21.5;60.5;10;2;0;0;1
13465;21.07.2016;12:00:00;12;Donnerstag;07;1745;23;23;51.5;5;2;0;0;1
13466;21.07.2016;13:00:00;13;Donnerstag;07;1692;24;24;45.5;8;2;0;0;1
13467;21.07.2016;14:00:00;14;Donnerstag;07;1768;24.5;24.5;43;6.5;2;0;0;1
13468;21.07.2016;15:00:00;15;Donnerstag;07;1887;25;25;42;9;1;0;0;1
13469;21.07.2016;16:00:00;16;Donnerstag;07;2721;25;25;43;9;1;0;0;1
13470;21.07.2016;17:00:00;17;Donnerstag;07;4641;24;24;44;7;1;0;0;1
13471;21.07.2016;18:00:00;18;Donnerstag;07;4478;24;24;44;6.5;1;0;0;1
13472;21.07.2016;19:00:00;19;Donnerstag;07;2798;24;24;44;7;1;0;0;1
13473;21.07.2016;20:00:00;20;Donnerstag;07;1841;24;24;45.5;9;1;0;0;1
13474;21.07.2016;21:00:00;21;Donnerstag;07;1405;22.5;22.5;63;10.5;1;0;0;1
13475;21.07.2016;22:00:00;22;Donnerstag;07;1064;21;21;73;15;1;0;0;1
13476;21.07.2016;23:00:00;23;Donnerstag;07;876;20;20;78;8;3;0;0;1
13477;22.07.2016;00:00:00;00;Freitag;07;480;19.5;19.5;78;8;4;0;0;1
13478;22.07.2016;01:00:00;01;Freitag;07;218;19;19;83;12;7;0;0;1
13479;22.07.2016;02:00:00;02;Freitag;07;173;19;19;83;8.5;7;0;0;1
13480;22.07.2016;03:00:00;03;Freitag;07;97;19;19;83;6.5;7;0;0;1
13481;22.07.2016;04:00:00;04;Freitag;07;85;19;19;80.5;6;2;0;0;1
13482;22.07.2016;05:00:00;05;Freitag;07;162;19;19;78;6.5;3;0;0;1
13483;22.07.2016;06:00:00;06;Freitag;07;578;19;19;78;8;2;0;0;1
13484;22.07.2016;07:00:00;07;Freitag;07;1729;19;19;78;10;2;0;0;1
13485;22.07.2016;08:00:00;08;Freitag;07;3731;19;19;78;8;7;0;0;1
13486;22.07.2016;09:00:00;09;Freitag;07;2302;20.5;20.5;71;11;2;0;0;1
13487;22.07.2016;10:00:00;10;Freitag;07;1261;21.5;21.5;67;10;2;0;0;1
13488;22.07.2016;11:00:00;11;Freitag;07;1380;21.5;21.5;67;8;2;0;0;1
13489;22.07.2016;12:00:00;12;Freitag;07;1746;22.5;22.5;59;9;2;0;0;1
13490;22.07.2016;13:00:00;13;Freitag;07;1928;24.5;24.5;48.5;5.5;2;0;0;1
13491;22.07.2016;14:00:00;14;Freitag;07;1745;23.5;23.5;53.5;10;2;0;0;1
13492;22.07.2016;15:00:00;15;Freitag;07;1709;23.5;23.5;55.5;8;2;0;0;1
13493;22.07.2016;16:00:00;16;Freitag;07;1943;24;24;54;11;7;0;0;1
13494;22.07.2016;17:00:00;17;Freitag;07;3686;23.5;23.5;53.5;12;1;0;0;1
13495;22.07.2016;18:00:00;18;Freitag;07;3381;24;24;52;10;1;0;0;1
13496;22.07.2016;19:00:00;19;Freitag;07;2363;24;24;50;9;1;0;0;1
13497;22.07.2016;20:00:00;20;Freitag;07;1741;23;23;57.5;6.5;1;0;0;1
13498;22.07.2016;21:00:00;21;Freitag;07;1393;21;21;64;13;1;0;0;1
13499;22.07.2016;22:00:00;22;Freitag;07;1139;19.5;19.5;66;12;1;0;0;1
13500;22.07.2016;23:00:00;23;Freitag;07;1026;19;19;68;6;1;0;0;1
13501;23.07.2016;00:00:00;00;Samstag;07;779;19;19;75.5;8;1;0;1;1
13502;23.07.2016;01:00:00;01;Samstag;07;526;17.5;17.5;85.5;12;1;0;1;1
13503;23.07.2016;02:00:00;02;Samstag;07;418;17.5;17.5;85.5;6.5;1;0;1;1
13504;23.07.2016;03:00:00;03;Samstag;07;294;17.5;17.5;85.5;6;1;0;1;1
13505;23.07.2016;04:00:00;04;Samstag;07;163;17;17;85.5;4;1;0;1;1
13506;23.07.2016;05:00:00;05;Samstag;07;114;17;17;85.5;3;1;0;1;1
13507;23.07.2016;06:00:00;06;Samstag;07;156;17.5;17.5;85.5;5;1;0;1;1
13508;23.07.2016;07:00:00;07;Samstag;07;326;19.5;19.5;75.5;2;1;0;1;1
13509;23.07.2016;08:00:00;08;Samstag;07;725;20.5;20.5;71;6;1;0;1;1
13510;23.07.2016;09:00:00;09;Samstag;07;1365;22.5;22.5;65;6;1;0;1;1
13511;23.07.2016;10:00:00;10;Samstag;07;1890;23.5;23.5;61;6.5;1;0;1;1
13512;23.07.2016;11:00:00;11;Samstag;07;2583;25.5;25.5;52.5;9;2;0;1;1
13513;23.07.2016;12:00:00;12;Samstag;07;2973;26.5;26.5;48;9;3;0;1;1
13514;23.07.2016;13:00:00;13;Samstag;07;3189;26;26;49.5;6.5;2;0;1;1
13515;23.07.2016;14:00:00;14;Samstag;07;3344;26;26;49.5;8.5;2;0;1;1
13516;23.07.2016;15:00:00;15;Samstag;07;3407;26;26;51;15;1;0;1;1
13517;23.07.2016;16:00:00;16;Samstag;07;3451;26;26;54;15;2;0;1;1
13518;23.07.2016;17:00:00;17;Samstag;07;3412;27;27;45;13;4;0;1;1
13519;23.07.2016;18:00:00;18;Samstag;07;3193;26;26;46.5;19.5;1;0;1;1
13520;23.07.2016;19:00:00;19;Samstag;07;2681;25;25;47;19;1;0;1;1
13521;23.07.2016;20:00:00;20;Samstag;07;2306;23.5;23.5;50;18;1;0;1;1
13522;23.07.2016;21:00:00;21;Samstag;07;1822;22.5;22.5;61;15;1;0;1;1
13523;23.07.2016;22:00:00;22;Samstag;07;1260;21.5;21.5;62.5;14;1;0;1;1
13524;23.07.2016;23:00:00;23;Samstag;07;1089;20.5;20.5;66.5;13;1;0;1;1
13525;24.07.2016;00:00:00;00;Sonntag;07;911;19.5;19.5;71;13;1;0;1;1
13526;24.07.2016;01:00:00;01;Sonntag;07;716;19;19;73;14;1;0;1;1
13527;24.07.2016;02:00:00;02;Sonntag;07;504;18;18;78;13;1;0;1;1
13528;24.07.2016;03:00:00;03;Sonntag;07;295;17.5;17.5;77.5;12;1;0;1;1
13529;24.07.2016;04:00:00;04;Sonntag;07;183;17.5;17.5;75;11;3;0;1;1
13530;24.07.2016;05:00:00;05;Sonntag;07;150;17;17;77;12;3;0;1;1
13531;24.07.2016;06:00:00;06;Sonntag;07;195;17.5;17.5;75;11;1;0;1;1
13532;24.07.2016;07:00:00;07;Sonntag;07;270;18.5;18.5;70.5;9;1;0;1;1
13533;24.07.2016;08:00:00;08;Sonntag;07;492;20;20;64;15;1;0;1;1
13534;24.07.2016;09:00:00;09;Sonntag;07;1091;21.5;21.5;64.5;18;2;0;1;1
13535;24.07.2016;10:00:00;10;Sonntag;07;1816;22.5;22.5;61;19.5;2;0;1;1
13536;24.07.2016;11:00:00;11;Sonntag;07;2304;22.5;22.5;59;19.5;3;0;1;1
13537;24.07.2016;12:00:00;12;Sonntag;07;2812;23;23;57;18.5;3;0;1;1
13538;24.07.2016;13:00:00;13;Sonntag;07;3265;24;24;54;17;2;0;1;1
13539;24.07.2016;14:00:00;14;Sonntag;07;3463;24;24;54;19;3;0;1;1
13540;24.07.2016;15:00:00;15;Sonntag;07;3607;24;24;54;21;3;0;1;1
13541;24.07.2016;16:00:00;16;Sonntag;07;3496;23.5;23.5;57;23;2;0;1;1
13542;24.07.2016;17:00:00;17;Sonntag;07;3272;23.5;23.5;59;22;2;0;1;1
13543;24.07.2016;18:00:00;18;Sonntag;07;2957;22.5;22.5;63;21;2;0;1;1
13544;24.07.2016;19:00:00;19;Sonntag;07;2342;22;22;67;20.5;2;0;1;1
13545;24.07.2016;20:00:00;20;Sonntag;07;1690;21;21;73;19;3;0;1;1
13546;24.07.2016;21:00:00;21;Sonntag;07;1240;20;20;78;16;3;0;1;1
13547;24.07.2016;22:00:00;22;Sonntag;07;883;20;20;78;18;4;0;1;1
13548;24.07.2016;23:00:00;23;Sonntag;07;599;20;20;80.5;17;4;0;1;1
13549;25.07.2016;00:00:00;00;Montag;07;315;19.5;19.5;85.5;17;7;0;0;1
13550;25.07.2016;01:00:00;01;Montag;07;134;19;19;88;17.5;7;0;0;1
13551;25.07.2016;02:00:00;02;Montag;07;112;18;18;70.5;19.5;3;0;0;1
13552;25.07.2016;03:00:00;03;Montag;07;53;18;18;68;16;3;0;0;1
13553;25.07.2016;04:00:00;04;Montag;07;62;17;17;73;18;1;0;0;1
13554;25.07.2016;05:00:00;05;Montag;07;170;16;16;83;18;1;0;0;1
13555;25.07.2016;06:00:00;06;Montag;07;747;16.5;16.5;80;18.5;2;0;0;1
13556;25.07.2016;07:00:00;07;Montag;07;2317;17;17;77;17;2;0;0;1
13557;25.07.2016;08:00:00;08;Montag;07;4500;18.5;18.5;70.5;17;2;0;0;1
13558;25.07.2016;09:00:00;09;Montag;07;2311;19.5;19.5;66;17;2;0;0;1
13559;25.07.2016;10:00:00;10;Montag;07;1164;20.5;20.5;58.5;16;2;0;0;1
13560;25.07.2016;11:00:00;11;Montag;07;1260;21.5;21.5;51.5;19;2;0;0;1
13561;25.07.2016;12:00:00;12;Montag;07;1593;23;23;44;19.5;2;0;0;1
13562;25.07.2016;13:00:00;13;Montag;07;1753;23.5;23;41.5;21;3;0;0;1
13563;25.07.2016;14:00:00;14;Montag;07;1829;24;23;39;20.5;1;0;0;1
13564;25.07.2016;15:00:00;15;Montag;07;2091;23.5;22.5;38.5;20.5;1;0;0;1
13565;25.07.2016;16:00:00;16;Montag;07;2815;23;22;41;23;1;0;0;1
13566;25.07.2016;17:00:00;17;Montag;07;4825;23;22;41;24;1;0;0;1
13567;25.07.2016;18:00:00;18;Montag;07;4646;23;22;41;19.5;1;0;0;1
13568;25.07.2016;19:00:00;19;Montag;07;3023;22;21;42.5;19.5;1;0;0;1
13569;25.07.2016;20:00:00;20;Montag;07;2102;22;21;45.5;19.5;1;0;0;1
13570;25.07.2016;21:00:00;21;Montag;07;1324;21.5;21;50;13;1;0;0;1
13571;25.07.2016;22:00:00;22;Montag;07;915;21;21;58.5;11;4;0;0;1
13572;25.07.2016;23:00:00;23;Montag;07;516;20;20;60;20.5;4;0;0;1
13573;26.07.2016;00:00:00;00;Dienstag;07;357;19;19;62;16;4;0;0;1
13574;26.07.2016;01:00:00;01;Dienstag;07;170;18;18;66;19;2;0;0;1
13575;26.07.2016;02:00:00;02;Dienstag;07;102;17;17;73;14;1;0;0;1
13576;26.07.2016;03:00:00;03;Dienstag;07;64;16;16;77;12;1;0;0;1
13577;26.07.2016;04:00:00;04;Dienstag;07;74;16;16;77;11;1;0;0;1
13578;26.07.2016;05:00:00;05;Dienstag;07;172;16;16;77;11;1;0;0;1
13579;26.07.2016;06:00:00;06;Dienstag;07;872;16;16;77;9;1;0;0;1
13580;26.07.2016;07:00:00;07;Dienstag;07;2690;17;17;73;10;1;0;0;1
13581;26.07.2016;08:00:00;08;Dienstag;07;4803;18.5;18.5;66;10;2;0;0;1
13582;26.07.2016;09:00:00;09;Dienstag;07;2387;19.5;19.5;62;10;2;0;0;1
13583;26.07.2016;10:00:00;10;Dienstag;07;1386;20;20;58;9;2;0;0;1
13584;26.07.2016;11:00:00;11;Dienstag;07;1401;21.5;21.5;51.5;8;2;0;0;1
13585;26.07.2016;12:00:00;12;Dienstag;07;1788;22;22;50;13;2;0;0;1
13586;26.07.2016;13:00:00;13;Dienstag;07;1848;22.5;22.5;48.5;15;2;0;0;1
13587;26.07.2016;14:00:00;14;Dienstag;07;1850;22.5;22.5;48.5;16;2;0;0;1
13588;26.07.2016;15:00:00;15;Dienstag;07;2161;22.5;22.5;48.5;18;2;0;0;1
13589;26.07.2016;16:00:00;16;Dienstag;07;2751;22;21.5;48.5;18;2;0;0;1
13590;26.07.2016;17:00:00;17;Dienstag;07;4587;22;22;50;20;2;0;0;1
13591;26.07.2016;18:00:00;18;Dienstag;07;4688;22;22;53;15;1;0;0;1
13592;26.07.2016;19:00:00;19;Dienstag;07;2982;22;22;50;18.5;2;0;0;1
13593;26.07.2016;20:00:00;20;Dienstag;07;1816;21;21;58.5;15;2;0;0;1
13594;26.07.2016;21:00:00;21;Dienstag;07;1419;21;21;58.5;16;2;0;0;1
13595;26.07.2016;22:00:00;22;Dienstag;07;965;20;20;66.5;18;1;0;0;1
13596;26.07.2016;23:00:00;23;Dienstag;07;688;20;20;69;18;1;0;0;1
13597;27.07.2016;00:00:00;00;Mittwoch;07;343;19;19;73;16;1;0;0;1
13598;27.07.2016;01:00:00;01;Mittwoch;07;200;18;18;78;18;1;0;0;1
13599;27.07.2016;02:00:00;02;Mittwoch;07;112;18;18;78;18;1;0;0;1
13600;27.07.2016;03:00:00;03;Mittwoch;07;61;18;18;78;16;2;0;0;1
13601;27.07.2016;04:00:00;04;Mittwoch;07;77;18;18;78;16;7;0;0;1
13602;27.07.2016;05:00:00;05;Mittwoch;07;172;18;18;83;19.5;4;0;0;1
13603;27.07.2016;06:00:00;06;Mittwoch;07;800;18;18;83;19.5;2;0;0;1
13604;27.07.2016;07:00:00;07;Mittwoch;07;2063;19;19;78;19.5;7;0;0;1
13605;27.07.2016;08:00:00;08;Mittwoch;07;2125;18.5;18.5;85.5;19.5;7;0;0;1
13606;27.07.2016;09:00:00;09;Mittwoch;07;1766;18.5;18.5;85.5;20;7;0;0;1
13607;27.07.2016;10:00:00;10;Mittwoch;07;1133;19.5;19.5;80.5;22;3;0;0;1
13608;27.07.2016;11:00:00;11;Mittwoch;07;985;20;20;78;20.5;3;0;0;1
13609;27.07.2016;12:00:00;12;Mittwoch;07;1319;20.5;20.5;75.5;21;3;0;0;1
13610;27.07.2016;13:00:00;13;Mittwoch;07;1363;21;21;73;22;3;0;0;1
13611;27.07.2016;14:00:00;14;Mittwoch;07;1433;22.5;22.5;67;18;7;0;0;1
13612;27.07.2016;15:00:00;15;Mittwoch;07;1694;24;24;61;18;2;0;0;1
13613;27.07.2016;16:00:00;16;Mittwoch;07;2308;23.5;23.5;59;19.5;2;0;0;1
13614;27.07.2016;17:00:00;17;Mittwoch;07;4319;24;24;57;20.5;2;0;0;1
13615;27.07.2016;18:00:00;18;Mittwoch;07;4176;24;24;55.5;18;2;0;0;1
13616;27.07.2016;19:00:00;19;Mittwoch;07;2339;23;23;63;14;7;0;0;1
13617;27.07.2016;20:00:00;20;Mittwoch;07;1638;23;23;61;13;3;0;0;1
13618;27.07.2016;21:00:00;21;Mittwoch;07;1271;22;22;63;5.5;7;0;0;1
13619;27.07.2016;22:00:00;22;Mittwoch;07;994;21;21;66.5;6.5;4;0;0;1
13620;27.07.2016;23:00:00;23;Mittwoch;07;648;20;20;64;6.5;4;0;0;1
13621;28.07.2016;00:00:00;00;Donnerstag;07;400;19.5;19.5;62;9.5;3;0;0;1
13622;28.07.2016;01:00:00;01;Donnerstag;07;225;19;19;64;6.5;2;0;0;1
13623;28.07.2016;02:00:00;02;Donnerstag;07;157;18;18;66;8;2;0;0;1
13624;28.07.2016;03:00:00;03;Donnerstag;07;84;17;17;68;7.5;3;0;0;1
13625;28.07.2016;04:00:00;04;Donnerstag;07;82;17;17;64;9;2;0;0;1
13626;28.07.2016;05:00:00;05;Donnerstag;07;174;16;16;72;6.5;3;0;0;1
13627;28.07.2016;06:00:00;06;Donnerstag;07;801;16;16;68;7.5;2;0;0;1
13628;28.07.2016;07:00:00;07;Donnerstag;07;2439;16;16;68;5;2;0;0;1
13629;28.07.2016;08:00:00;08;Donnerstag;07;4593;17.5;17.5;62;6;2;0;0;1
13630;28.07.2016;09:00:00;09;Donnerstag;07;2539;19;19;54;5;2;0;0;1
13631;28.07.2016;10:00:00;10;Donnerstag;07;1353;20;20;53;10;2;0;0;1
13632;28.07.2016;11:00:00;11;Donnerstag;07;1341;22;22;50;16;2;0;0;1
13633;28.07.2016;12:00:00;12;Donnerstag;07;1767;22.5;22.5;48.5;18;2;0;0;1
13634;28.07.2016;13:00:00;13;Donnerstag;07;1861;22;22;51.5;19.5;3;0;0;1
13635;28.07.2016;14:00:00;14;Donnerstag;07;1714;21.5;21.5;53.5;19.5;3;0;0;1
13636;28.07.2016;15:00:00;15;Donnerstag;07;1716;20.5;20.5;64.5;21.5;3;0;0;1
13637;28.07.2016;16:00:00;16;Donnerstag;07;2376;19;19;75.5;18;3;0;0;1
13638;28.07.2016;19:00:00;19;Donnerstag;07;2464;20;20;78;14;3;0;0;1
13639;28.07.2016;20:00:00;20;Donnerstag;07;1827;19.5;19.5;80.5;15;2;0;0;1
13640;28.07.2016;21:00:00;21;Donnerstag;07;1329;19;19;83;14;2;0;0;1
13641;28.07.2016;22:00:00;22;Donnerstag;07;1183;19;19;83;14;1;0;0;1
13642;28.07.2016;23:00:00;23;Donnerstag;07;819;19;19;83;15;2;0;0;1
13643;29.07.2016;00:00:00;00;Freitag;07;481;19;19;83;13;4;0;0;1
13644;29.07.2016;01:00:00;01;Freitag;07;242;19.5;19.5;80.5;15;4;0;0;1
13645;29.07.2016;02:00:00;02;Freitag;07;128;18.5;18.5;85.5;15;7;0;0;1
13646;29.07.2016;03:00:00;03;Freitag;07;87;18;18;83;17;2;0;0;1
13647;29.07.2016;04:00:00;04;Freitag;07;90;18;18;83;18;4;0;0;1
13648;29.07.2016;05:00:00;05;Freitag;07;111;18;18;80.5;17;7;0;0;1
13649;29.07.2016;06:00:00;06;Freitag;07;625;18;18;80.5;17.5;3;0;0;1
13650;29.07.2016;07:00:00;07;Freitag;07;2037;18;18;78;19.5;3;0;0;1
13651;29.07.2016;08:00:00;08;Freitag;07;3907;19;19;73;20;3;0;0;1
13652;29.07.2016;09:00:00;09;Freitag;07;1841;18.5;18.5;78;20;3;0;0;1
13653;29.07.2016;10:00:00;10;Freitag;07;1170;19.5;19.5;75.5;19.5;3;0;0;1
13654;29.07.2016;11:00:00;11;Freitag;07;1097;20;20;75.5;19.5;3;0;0;1
13655;29.07.2016;12:00:00;12;Freitag;07;1697;21.5;21.5;65;19.5;2;0;0;1
13656;29.07.2016;13:00:00;13;Freitag;07;1750;23;23;55;24;2;0;0;1
13657;29.07.2016;14:00:00;14;Freitag;07;1831;22.5;22.5;57;23;2;0;0;1
13658;29.07.2016;15:00:00;15;Freitag;07;1937;22.5;22.5;57;16;2;0;0;1
13659;29.07.2016;16:00:00;16;Freitag;07;2207;22;22;59;15;3;0;0;1
13660;29.07.2016;17:00:00;17;Freitag;07;3776;21;21;69;15;2;0;0;1
13661;29.07.2016;18:00:00;18;Freitag;07;3399;21;21;66.5;22;1;0;0;1
13662;29.07.2016;19:00:00;19;Freitag;07;2394;20.5;20.5;66.5;19.5;2;0;0;1
13663;29.07.2016;20:00:00;20;Freitag;07;1638;20.5;20.5;66.5;18;2;0;0;1
13664;29.07.2016;21:00:00;21;Freitag;07;1014;20;20;69;18;3;0;0;1
13665;29.07.2016;22:00:00;22;Freitag;07;962;19;19;78;12;7;0;0;1
13666;29.07.2016;23:00:00;23;Freitag;07;932;20;20;69;12;2;0;0;1
13667;30.07.2016;00:00:00;00;Samstag;07;805;19;19;73;16;2;0;1;1
13668;30.07.2016;01:00:00;01;Samstag;07;608;19;19;73;14;2;0;1;1
13669;30.07.2016;02:00:00;02;Samstag;07;437;18.5;18.5;75.5;12;3;0;1;1
13670;30.07.2016;03:00:00;03;Samstag;07;311;18.5;18.5;75.5;12;3;0;1;1
13671;30.07.2016;04:00:00;04;Samstag;07;210;18;18;80.5;11;4;0;1;1
13672;30.07.2016;05:00:00;05;Samstag;07;159;17.5;17.5;80.5;7;4;0;1;1
13673;30.07.2016;06:00:00;06;Samstag;07;196;18;18;78;8;2;0;1;1
13674;30.07.2016;07:00:00;07;Samstag;07;361;18;18;78;9;3;0;1;1
13675;30.07.2016;08:00:00;08;Samstag;07;693;18;18;78;8;3;0;1;1
13676;30.07.2016;09:00:00;09;Samstag;07;1373;18;18;78;8;3;0;1;1
13677;30.07.2016;10:00:00;10;Samstag;07;2209;18.5;18.5;73;9;2;0;1;1
13678;30.07.2016;11:00:00;11;Samstag;07;2935;18.5;18.5;68.5;10;2;0;1;1
13679;30.07.2016;12:00:00;12;Samstag;07;3524;20;20;58;10;2;0;1;1
13680;30.07.2016;13:00:00;13;Samstag;07;4012;21;21;51.5;10;2;0;1;1
13681;30.07.2016;14:00:00;14;Samstag;07;4214;21.5;21.5;50;12;3;0;1;1
13682;30.07.2016;15:00:00;15;Samstag;07;4172;22;21.5;47;11;3;0;1;1
13683;30.07.2016;16:00:00;16;Samstag;07;3972;22;21;45.5;12;1;0;1;1
13684;30.07.2016;17:00:00;17;Samstag;07;3651;21;21;51.5;13;1;0;1;1
13685;30.07.2016;18:00:00;18;Samstag;07;3222;22;21;45.5;14;2;0;1;1
13686;30.07.2016;19:00:00;19;Samstag;07;2671;21.5;21;47;13;1;0;1;1
13687;30.07.2016;20:00:00;20;Samstag;07;2055;21;21;48;12;1;0;1;1
13688;30.07.2016;21:00:00;21;Samstag;07;1477;20;20;49;8;1;0;1;1
13689;30.07.2016;22:00:00;22;Samstag;07;1202;19;19;56;7;1;0;1;1
13690;30.07.2016;23:00:00;23;Samstag;07;1139;18;18;58;5;1;0;1;1
13691;31.07.2016;01:00:00;01;Sonntag;07;729;17;17;61.5;6;1;0;1;1
13692;31.07.2016;02:00:00;02;Sonntag;07;489;16;16;65.5;6.5;1;0;1;1
13693;31.07.2016;03:00:00;03;Sonntag;07;370;15.5;15.5;65.5;5.5;2;0;1;1
13694;31.07.2016;04:00:00;04;Sonntag;07;286;15.5;15.5;67.5;5.5;2;0;1;1
13695;31.07.2016;05:00:00;05;Sonntag;07;291;15;15;68;7;3;0;1;1
13696;31.07.2016;06:00:00;06;Sonntag;07;297;15;15;68;7.5;2;0;1;1
13697;31.07.2016;07:00:00;07;Sonntag;07;288;16;16;68;8.5;2;0;1;1
13698;31.07.2016;08:00:00;08;Sonntag;07;572;17;17;66;11;2;0;1;1
13699;31.07.2016;09:00:00;09;Sonntag;07;1156;17.5;17.5;62;9;2;0;1;1
13700;31.07.2016;10:00:00;10;Sonntag;07;2112;19.5;19.5;54.5;11;2;0;1;1
13701;31.07.2016;11:00:00;11;Sonntag;07;3004;20;20;46;12;2;0;1;1
13702;31.07.2016;12:00:00;12;Sonntag;07;3722;21;21;44.5;14;2;0;1;1
13703;31.07.2016;13:00:00;13;Sonntag;07;4100;20.5;20.5;47.5;17;2;0;1;1
13704;31.07.2016;14:00:00;14;Sonntag;07;3962;21;21;46;13;2;0;1;1
13705;31.07.2016;15:00:00;15;Sonntag;07;3941;21;21;44.5;17;1;0;1;1
13706;31.07.2016;16:00:00;16;Sonntag;07;4051;21.5;21;43.5;15;1;0;1;1
13707;31.07.2016;17:00:00;17;Sonntag;07;3856;21;21;46;9;1;0;1;1
13708;31.07.2016;18:00:00;18;Sonntag;07;3469;21;21;48;10;1;0;1;1
13709;31.07.2016;19:00:00;19;Sonntag;07;2885;21;21;48;8;1;0;1;1
13710;31.07.2016;20:00:00;20;Sonntag;07;2123;21;21;50;9;1;0;1;1
13711;31.07.2016;21:00:00;21;Sonntag;07;1346;20.5;20.5;51.5;12;1;0;1;1
13712;31.07.2016;22:00:00;22;Sonntag;07;972;20;20;56;19.5;3;0;1;1
13713;31.07.2016;23:00:00;23;Sonntag;07;657;19;19;58;14;1;0;1;1
13714;01.08.2016;00:00:00;00;Montag;08;372;19;19;58;7.5;3;0;0;1
13715;01.08.2016;01:00:00;01;Montag;08;203;18;18;60;12;2;0;0;1
13716;01.08.2016;02:00:00;02;Montag;08;125;17;17;59;9;3;0;0;1
13717;01.08.2016;03:00:00;03;Montag;08;79;16.5;16.5;63.5;10;2;0;0;1
13718;01.08.2016;04:00:00;04;Montag;08;79;16;16;65.5;10;1;0;0;1
13719;01.08.2016;05:00:00;05;Montag;08;154;15.5;15.5;65.5;8.5;1;0;0;1
13720;01.08.2016;06:00:00;06;Montag;08;708;15;15;68;10;1;0;0;1
13721;01.08.2016;07:00:00;07;Montag;08;2132;15.5;15.5;65.5;6.5;1;0;0;1
13722;01.08.2016;08:00:00;08;Montag;08;4299;16;16;65.5;9;1;0;0;1
13723;01.08.2016;09:00:00;09;Montag;08;2382;17;17;64;14;1;0;0;1
13724;01.08.2016;10:00:00;10;Montag;08;1247;17.5;17.5;59.5;14;1;0;0;1
13725;01.08.2016;11:00:00;11;Montag;08;1254;18.5;18.5;54;16;1;0;0;1
13726;01.08.2016;12:00:00;12;Montag;08;1593;19;19;54;15;1;0;0;1
13727;01.08.2016;13:00:00;13;Montag;08;1760;19;19;52;18;2;0;0;1
13728;01.08.2016;14:00:00;14;Montag;08;1389;18.5;18.5;62;19;7;0;0;1
13729;01.08.2016;15:00:00;15;Montag;08;1071;18;18;64;15;7;0;0;1
13730;01.08.2016;16:00:00;16;Montag;08;1453;18;18;66;14;2;0;0;1
13731;01.08.2016;17:00:00;17;Montag;08;3662;17;17;70.5;16;2;0;0;1
13732;01.08.2016;18:00:00;18;Montag;08;2767;17;17;75;18.5;7;0;0;1
13733;01.08.2016;19:00:00;19;Montag;08;1295;15.5;15.5;85.5;15;7;0;0;1
13734;01.08.2016;20:00:00;20;Montag;08;857;15;15;88;10;7;0;0;1
