instant;date;time;hr;weekdays;month;cnt;t1;t2;hum;wind_speed;weather_code;is_holiday;is_weekend;season
15082;2016-09-28;17:00:00;17;Mittwoch;9;4406;22;22;65;18;2;0;0;2
15083;2016-09-28;18:00:00;18;Mittwoch;9;4337;20.5;20.5;71;20.5;2;0;0;2
15084;2016-09-28;19:00:00;19;Mittwoch;9;2393;19;19;78;18.5;3;0;0;2
15085;2016-09-28;20:00:00;20;Mittwoch;9;1381;18.5;18.5;80.5;17;3;0;0;2
15086;2016-09-28;21:00:00;21;Mittwoch;9;1080;17.5;17.5;85.5;21.5;3;0;0;2
15087;2016-09-28;22:00:00;22;Mittwoch;9;828;17;17;88;24;3;0;0;2
15088;2016-09-28;23:00:00;23;Mittwoch;9;516;17.5;17.5;85.5;26;3;0;0;2
15089;2016-09-29;00:00:00;0;Donnerstag;9;274;18;18;83;21;4;0;0;2
15090;2016-09-29;01:00:00;1;Donnerstag;9;144;18;18;83;25;4;0;0;2
15091;2016-09-29;02:00:00;2;Donnerstag;9;106;19;19;78;24;4;0;0;2
15092;2016-09-29;03:00:00;3;Donnerstag;9;79;18.5;18.5;85.5;22;4;0;0;2
15093;2016-09-29;04:00:00;4;Donnerstag;9;60;18;18;88;20;7;0;0;2
15094;2016-09-29;05:00:00;5;Donnerstag;9;162;18;18;83;25;7;0;0;2
15095;2016-09-29;06:00:00;6;Donnerstag;9;722;18;18;83;26;3;0;0;2
15096;2016-09-29;07:00:00;7;Donnerstag;9;2389;18;18;83;24;7;0;0;2
15097;2016-09-29;08:00:00;8;Donnerstag;9;4775;18.5;18.5;80.5;24;3;0;0;2
15098;2016-09-29;09:00:00;9;Donnerstag;9;2229;18.5;18.5;80.5;25;3;0;0;2
15099;2016-09-29;10:00:00;10;Donnerstag;9;746;16.5;16.5;77;31;7;0;0;2
15100;2016-09-29;11:00:00;11;Donnerstag;9;806;16.5;16.5;80;23;7;0;0;2
15101;2016-09-29;12:00:00;12;Donnerstag;9;1353;17.5;17.5;75;23;2;0;0;2
15102;2016-09-29;13:00:00;13;Donnerstag;9;1442;19;19;62;23;2;0;0;2
15103;2016-09-29;14:00:00;14;Donnerstag;9;1435;19;19;52;32.5;2;0;0;2
15104;2016-09-29;15:00:00;15;Donnerstag;9;1629;20;20;46;30;2;0;0;2
15105;2016-09-29;16:00:00;16;Donnerstag;9;2174;19;19;49;30.5;2;0;0;2
15106;2016-09-29;17:00:00;17;Donnerstag;9;4152;19;19;46;26;2;0;0;2
15107;2016-09-29;18:00:00;18;Donnerstag;9;3952;18;18;46;30;2;0;0;2
15108;2016-09-29;19:00:00;19;Donnerstag;9;2167;17;17;52;26;2;0;0;2
15109;2016-09-29;20:00:00;20;Donnerstag;9;1333;16;16;57;22;1;0;0;2
15110;2016-09-29;21:00:00;21;Donnerstag;9;1037;15;15;65.5;22;1;0;0;2
15111;2016-09-29;22:00:00;22;Donnerstag;9;773;14.5;14.5;65;21;1;0;0;2
15112;2016-09-29;23:00:00;23;Donnerstag;9;572;14;14;69.5;19;1;0;0;2
15113;2016-09-30;00:00:00;0;Freitag;9;286;14;14;69.5;21;1;0;0;2
15114;2016-09-30;01:00:00;1;Freitag;9;201;14;14;69.5;17;1;0;0;2
15115;2016-09-30;02:00:00;2;Freitag;9;113;13.5;13.5;69.5;16;1;0;0;2
15116;2016-09-30;03:00:00;3;Freitag;9;77;13;13;74.5;17;1;0;0;2
15117;2016-09-30;04:00:00;4;Freitag;9;89;13;13;74.5;17;1;0;0;2
15118;2016-09-30;05:00:00;5;Freitag;9;158;13;13;77;15;1;0;0;2
15119;2016-09-30;06:00:00;6;Freitag;9;681;13;13;77;15;1;0;0;2
15120;2016-09-30;07:00:00;7;Freitag;9;2359;13;13;77;12;1;0;0;2
15121;2016-09-30;08:00:00;8;Freitag;9;4551;13.5;13.5;74.5;14;1;0;0;2
15122;2016-09-30;09:00:00;9;Freitag;9;2510;15.5;15.5;65.5;18.5;2;0;0;2
15123;2016-09-30;10:00:00;10;Freitag;9;1409;16.5;16.5;55.5;22;2;0;0;2
15124;2016-09-30;11:00:00;11;Freitag;9;1435;17;17;52;25;2;0;0;2
15125;2016-09-30;12:00:00;12;Freitag;9;1335;17.5;17.5;54;19.5;2;0;0;2
15126;2016-09-30;13:00:00;13;Freitag;9;1715;18;18;52;20.5;2;0;0;2
15127;2016-09-30;14:00:00;14;Freitag;9;1632;19;19;49;21.5;2;0;0;2
15128;2016-09-30;15:00:00;15;Freitag;9;1725;18.5;18.5;52;24;2;0;0;2
15129;2016-09-30;16:00:00;16;Freitag;9;2472;19;19;49;22;2;0;0;2
15130;2016-09-30;17:00:00;17;Freitag;9;4091;18;18;52;20.5;2;0;0;2
15131;2016-09-30;18:00:00;18;Freitag;9;3393;17;17;57.5;18.5;2;0;0;2
15132;2016-09-30;19:00:00;19;Freitag;9;1545;16;16;68;13;1;0;0;2
15133;2016-09-30;20:00:00;20;Freitag;9;662;14.5;14.5;79.5;13;7;0;0;2
15134;2016-09-30;21:00:00;21;Freitag;9;503;14;14;82;7;1;0;0;2
15135;2016-09-30;22:00:00;22;Freitag;9;408;14;14;82;7;1;0;0;2
15136;2016-09-30;23:00:00;23;Freitag;9;403;13;13;85;7;1;0;0;2
15137;2016-10-01;00:00:00;0;Samstag;10;568;13;13;82;6.5;1;0;1;2
15138;2016-10-01;01:00:00;1;Samstag;10;449;13;13;82;7;2;0;1;2
15139;2016-10-01;02:00:00;2;Samstag;10;360;13;13;82;3;7;0;1;2
15140;2016-10-01;03:00:00;3;Samstag;10;220;13;13;85;2;7;0;1;2
15141;2016-10-01;04:00:00;4;Samstag;10;193;13;13;88;6.5;2;0;1;2
15142;2016-10-01;05:00:00;5;Samstag;10;120;13;13;88;6.5;7;0;1;2
15143;2016-10-01;06:00:00;6;Samstag;10;153;13;13;88;5;1;0;1;2
15144;2016-10-01;07:00:00;7;Samstag;10;321;12;12;94;3;1;0;1;2
15145;2016-10-01;08:00:00;8;Samstag;10;681;13;13;88;5;1;0;1;2
15146;2016-10-01;09:00:00;9;Samstag;10;679;14;14;82;5;7;0;1;2
15147;2016-10-01;10:00:00;10;Samstag;10;590;14;14;82;7.5;7;0;1;2
15148;2016-10-01;11:00:00;11;Samstag;10;671;13;13;82;11;7;0;1;2
15149;2016-10-01;12:00:00;12;Samstag;10;768;13;13;82;11;7;0;1;2
15150;2016-10-01;13:00:00;13;Samstag;10;1246;13;13;82;10;7;0;1;2
15151;2016-10-01;14:00:00;14;Samstag;10;1566;15.5;15.5;67.5;18.5;2;0;1;2
15152;2016-10-01;15:00:00;15;Samstag;10;1969;15.5;15.5;63;19.5;2;0;1;2
15153;2016-10-01;16:00:00;16;Samstag;10;1900;15;15;63;16;7;0;1;2
15154;2016-10-01;17:00:00;17;Samstag;10;1321;13;13;72;11;7;0;1;2
15155;2016-10-01;18:00:00;18;Samstag;10;1311;12;12;77;6.5;1;0;1;2
15156;2016-10-01;19:00:00;19;Samstag;10;627;12;12;88;10;7;0;1;2
15157;2016-10-01;20:00:00;20;Samstag;10;480;12;12;85;14;7;0;1;2
15158;2016-10-01;21:00:00;21;Samstag;10;460;12;12;85;8.5;7;0;1;2
15159;2016-10-01;22:00:00;22;Samstag;10;465;11.5;11.5;85;12;1;0;1;2
15160;2016-10-01;23:00:00;23;Samstag;10;475;11;11;88;11;2;0;1;2
15161;2016-10-02;00:00:00;0;Sonntag;10;491;11;11;88;16;3;0;1;2
15162;2016-10-02;01:00:00;1;Sonntag;10;415;11;11;88;13;3;0;1;2
15163;2016-10-02;02:00:00;2;Sonntag;10;291;11;11;82;17;4;0;1;2
15164;2016-10-02;03:00:00;3;Sonntag;10;198;11;11;85;17;2;0;1;2
15165;2016-10-02;04:00:00;4;Sonntag;10;105;11;11;88;15;3;0;1;2
15166;2016-10-02;05:00:00;5;Sonntag;10;85;12;12;82;15;3;0;1;2
15167;2016-10-02;06:00:00;6;Sonntag;10;122;11;11;85;15;4;0;1;2
15168;2016-10-02;07:00:00;7;Sonntag;10;208;11;11;88;17;4;0;1;2
15169;2016-10-02;08:00:00;8;Sonntag;10;405;11.5;11.5;85;19;3;0;1;2
15170;2016-10-02;09:00:00;9;Sonntag;10;833;12;12;82;17;3;0;1;2
15171;2016-10-02;10:00:00;10;Sonntag;10;1377;13.5;13.5;72;17;3;0;1;2
15172;2016-10-02;11:00:00;11;Sonntag;10;1954;14;14;72;18;2;0;1;2
15173;2016-10-02;12:00:00;12;Sonntag;10;2293;14.5;14.5;65;17;2;0;1;2
15174;2016-10-02;13:00:00;13;Sonntag;10;2696;16;16;59;17;2;0;1;2
15175;2016-10-02;14:00:00;14;Sonntag;10;2534;16;16;57;17;2;0;1;2
15176;2016-10-02;15:00:00;15;Sonntag;10;2560;16;16;51.5;13;2;0;1;2
15177;2016-10-02;16:00:00;16;Sonntag;10;2614;17;17;50.5;17.5;2;0;1;2
15178;2016-10-02;17:00:00;17;Sonntag;10;2362;16.5;16.5;50.5;16;2;0;1;2
15179;2016-10-02;18:00:00;18;Sonntag;10;2103;15.5;15.5;55.5;10;2;0;1;2
15180;2016-10-02;19:00:00;19;Sonntag;10;1153;14.5;14.5;57;6;1;0;1;2
15181;2016-10-02;20:00:00;20;Sonntag;10;724;14;14;63;3;1;0;1;2
15182;2016-10-02;21:00:00;21;Sonntag;10;628;13;13;67;6;1;0;1;2
15183;2016-10-02;22:00:00;22;Sonntag;10;547;12;12;77;2;1;0;1;2
15184;2016-10-02;23:00:00;23;Sonntag;10;324;12;12;74.5;5;1;0;1;2
15185;2016-10-03;00:00:00;0;Montag;10;191;11.5;11.5;79.5;6;1;0;0;2
15186;2016-10-03;01:00:00;1;Montag;10;106;10;10;82;2;1;0;0;2
15187;2016-10-03;02:00:00;2;Montag;10;78;10;10;88;4;1;0;0;2
15188;2016-10-03;03:00:00;3;Montag;10;32;9.5;9.5;88;5;1;0;0;2
15189;2016-10-03;04:00:00;4;Montag;10;51;9;9;94;4;1;0;0;2
15190;2016-10-03;05:00:00;5;Montag;10;127;9;8.5;87;5;1;0;0;2
15191;2016-10-03;06:00:00;6;Montag;10;633;8;7.5;93;5;1;0;0;2
15192;2016-10-03;07:00:00;7;Montag;10;2442;8.5;7.5;87;6;1;0;0;2
15193;2016-10-03;08:00:00;8;Montag;10;4652;10;9.5;84.5;5.5;1;0;0;2
15194;2016-10-03;09:00:00;9;Montag;10;2272;12;12;77;4;1;0;0;2
15195;2016-10-03;10:00:00;10;Montag;10;1121;13.5;13.5;69.5;2;1;0;0;2
15196;2016-10-03;11:00:00;11;Montag;10;1194;15;15;55;11;1;0;0;2
15197;2016-10-03;12:00:00;12;Montag;10;1418;16;16;50;10;1;0;0;2
15198;2016-10-03;13:00:00;13;Montag;10;1532;17;17;45.5;7.5;1;0;0;2
15199;2016-10-03;14:00:00;14;Montag;10;1520;18;18;40;9;1;0;0;2
15200;2016-10-03;15:00:00;15;Montag;10;1650;18;18;40;8.5;1;0;0;2
15201;2016-10-03;16:00:00;16;Montag;10;2420;18;18;40;12;1;0;0;2
15202;2016-10-03;17:00:00;17;Montag;10;4638;17.5;17.5;47.5;13;1;0;0;2
15203;2016-10-03;18:00:00;18;Montag;10;4278;16.5;16.5;53.5;9;1;0;0;2
15204;2016-10-03;19:00:00;19;Montag;10;2195;15.5;15.5;61;7;1;0;0;2
15205;2016-10-03;20:00:00;20;Montag;10;1266;14;14;69.5;10;1;0;0;2
15206;2016-10-03;21:00:00;21;Montag;10;878;14;14;72;3;1;0;0;2
15207;2016-10-03;22:00:00;22;Montag;10;553;13.5;13.5;74.5;2;2;0;0;2
15208;2016-10-03;23:00:00;23;Montag;10;335;13;13;79.5;5;1;0;0;2
15209;2016-10-04;00:00:00;0;Dienstag;10;160;13;13;82;6;2;0;0;2
15210;2016-10-04;01:00:00;1;Dienstag;10;104;12.5;12.5;88;3;2;0;0;2
15211;2016-10-04;02:00:00;2;Dienstag;10;86;13;13;88;9;2;0;0;2
15212;2016-10-04;03:00:00;3;Dienstag;10;61;12;12;94;6;2;0;0;2
15213;2016-10-04;04:00:00;4;Dienstag;10;78;12;12;94;3;2;0;0;2
15214;2016-10-04;05:00:00;5;Dienstag;10;137;11.5;11.5;94;4;2;0;0;2
15215;2016-10-04;06:00:00;6;Dienstag;10;793;12.5;12.5;91;0;1;0;0;2
15216;2016-10-04;07:00:00;7;Dienstag;10;2734;12;12;94;6.5;2;0;0;2
15217;2016-10-04;08:00:00;8;Dienstag;10;5117;13.5;13.5;91;13;1;0;0;2
15218;2016-10-04;09:00:00;9;Dienstag;10;2549;15.5;15.5;79.5;26;2;0;0;2
15219;2016-10-04;10:00:00;10;Dienstag;10;1239;16.5;16.5;72.5;29;2;0;0;2
15220;2016-10-04;11:00:00;11;Dienstag;10;1181;16.5;16.5;68;29;2;0;0;2
15221;2016-10-04;12:00:00;12;Dienstag;10;1520;17.5;17.5;62;30;2;0;0;2
15222;2016-10-04;13:00:00;13;Dienstag;10;1641;17;17;68;27;2;0;0;2
15223;2016-10-04;14:00:00;14;Dienstag;10;1481;17;17;68;30.5;2;0;0;2
15224;2016-10-04;15:00:00;15;Dienstag;10;1637;17;17;64;35;2;0;0;2
15225;2016-10-04;16:00:00;16;Dienstag;10;2265;16.5;16.5;66;35;2;0;0;2
15226;2016-10-04;17:00:00;17;Dienstag;10;4348;16;16;70;32;2;0;0;2
15227;2016-10-04;18:00:00;18;Dienstag;10;4230;16;16;72;30.5;2;0;0;2
15228;2016-10-04;19:00:00;19;Dienstag;10;2194;15.5;15.5;72.5;30.5;3;0;0;2
15229;2016-10-04;20:00:00;20;Dienstag;10;1327;16;16;68;29.5;3;0;0;2
15230;2016-10-04;21:00:00;21;Dienstag;10;887;15.5;15.5;72.5;29;3;0;0;2
15231;2016-10-04;22:00:00;22;Dienstag;10;614;15;15;74.5;24;1;0;0;2
15232;2016-10-04;23:00:00;23;Dienstag;10;424;15;15;72;26;1;0;0;2
15233;2016-10-05;00:00:00;0;Mittwoch;10;196;15;15;72;25;1;0;0;2
15234;2016-10-05;01:00:00;1;Mittwoch;10;105;15;15;70;27;1;0;0;2
15235;2016-10-05;02:00:00;2;Mittwoch;10;67;14.5;14.5;70;25;1;0;0;2
15236;2016-10-05;03:00:00;3;Mittwoch;10;45;14;14;72;23;1;0;0;2
15237;2016-10-05;04:00:00;4;Mittwoch;10;62;14;14;72;23;1;0;0;2
15238;2016-10-05;05:00:00;5;Mittwoch;10;162;13;13;77;20;1;0;0;2
15239;2016-10-05;06:00:00;6;Mittwoch;10;803;13;13;72;19;1;0;0;2
15240;2016-10-05;07:00:00;7;Mittwoch;10;2710;13;13;72;20.5;1;0;0;2
15241;2016-10-05;08:00:00;8;Mittwoch;10;5322;14;14;67;29;1;0;0;2
15242;2016-10-05;09:00:00;9;Mittwoch;10;2481;15;15;59;32;2;0;0;2
15243;2016-10-05;10:00:00;10;Mittwoch;10;1235;16;16;57;38;3;0;0;2
15244;2016-10-05;11:00:00;11;Mittwoch;10;1124;15.5;15.5;53.5;41;2;0;0;2
15245;2016-10-05;12:00:00;12;Mittwoch;10;1524;16;16;53.5;38;2;0;0;2
15246;2016-10-05;13:00:00;13;Mittwoch;10;1518;16;16;48;39;2;0;0;2
15247;2016-10-05;14:00:00;14;Mittwoch;10;1425;16;16;50;39;2;0;0;2
15248;2016-10-05;15:00:00;15;Mittwoch;10;1569;15.5;15.5;49.5;39;2;0;0;2
15249;2016-10-05;16:00:00;16;Mittwoch;10;2185;15;15;53;39;1;0;0;2
15250;2016-10-05;17:00:00;17;Mittwoch;10;4279;14;14;55;33;1;0;0;2
15251;2016-10-05;18:00:00;18;Mittwoch;10;3826;14;14;61;30.5;1;0;0;2
15252;2016-10-05;19:00:00;19;Mittwoch;10;2015;13;13;67;25;1;0;0;2
15253;2016-10-05;20:00:00;20;Mittwoch;10;1316;13;13;65;22;2;0;0;2
15254;2016-10-05;21:00:00;21;Mittwoch;10;901;13;13;65;23;3;0;0;2
15255;2016-10-05;22:00:00;22;Mittwoch;10;705;13;13;61;22;3;0;0;2
15256;2016-10-05;23:00:00;23;Mittwoch;10;418;12;12;63;17;2;0;0;2
15257;2016-10-06;00:00:00;0;Donnerstag;10;245;12;12;65;16;3;0;0;2
15258;2016-10-06;01:00:00;1;Donnerstag;10;173;12;12;67;11;3;0;0;2
15259;2016-10-06;02:00:00;2;Donnerstag;10;87;13;13;61;14;4;0;0;2
15260;2016-10-06;03:00:00;3;Donnerstag;10;59;13;13;59;17;3;0;0;2
15261;2016-10-06;04:00:00;4;Donnerstag;10;57;12.5;12.5;58.5;18;3;0;0;2
15262;2016-10-06;05:00:00;5;Donnerstag;10;129;13;13;59;17.5;4;0;0;2
15263;2016-10-06;06:00:00;6;Donnerstag;10;709;13;13;57;13;3;0;0;2
15264;2016-10-06;07:00:00;7;Donnerstag;10;2611;12;12;63;13;3;0;0;2
15265;2016-10-06;08:00:00;8;Donnerstag;10;5033;12.5;12.5;61;17;3;0;0;2
15266;2016-10-06;09:00:00;9;Donnerstag;10;2496;13;13;59;21;2;0;0;2
15267;2016-10-06;10:00:00;10;Donnerstag;10;1206;14;14;55;29;2;0;0;2
15268;2016-10-06;11:00:00;11;Donnerstag;10;1103;14;14;49.5;30;2;0;0;2
15269;2016-10-06;12:00:00;12;Donnerstag;10;1448;14;14;53;26;2;0;0;2
15270;2016-10-06;13:00:00;13;Donnerstag;10;1536;15;15;48;30.5;3;0;0;2
15271;2016-10-06;14:00:00;14;Donnerstag;10;1384;14.5;14.5;53;22;3;0;0;2
15272;2016-10-06;15:00:00;15;Donnerstag;10;1552;15;15;51;28;2;0;0;2
15273;2016-10-06;16:00:00;16;Donnerstag;10;2235;15;15;55;27;2;0;0;2
15274;2016-10-06;17:00:00;17;Donnerstag;10;3999;14;14;59;24;2;0;0;2
15275;2016-10-06;18:00:00;18;Donnerstag;10;3663;13.5;13.5;65;22;2;0;0;2
15276;2016-10-06;19:00:00;19;Donnerstag;10;1892;13;13;63;19;2;0;0;2
15277;2016-10-06;20:00:00;20;Donnerstag;10;1236;13;13;63;19.5;2;0;0;2
15278;2016-10-06;21:00:00;21;Donnerstag;10;877;12.5;12.5;65;11;3;0;0;2
15279;2016-10-06;22:00:00;22;Donnerstag;10;764;12.5;12.5;65;10;7;0;0;2
15280;2016-10-06;23:00:00;23;Donnerstag;10;511;12.5;12.5;72;9;7;0;0;2
15281;2016-10-07;00:00:00;0;Freitag;10;344;13.5;13.5;69.5;13;4;0;0;2
15282;2016-10-07;01:00:00;1;Freitag;10;170;14;14;67;18;4;0;0;2
15283;2016-10-07;02:00:00;2;Freitag;10;139;14;14;67;18;4;0;0;2
15284;2016-10-07;03:00:00;3;Freitag;10;98;14;14;65;13;3;0;0;2
15285;2016-10-07;04:00:00;4;Freitag;10;72;13.5;13.5;69.5;9;3;0;0;2
15286;2016-10-07;05:00:00;5;Freitag;10;128;13.5;13.5;72;8;7;0;0;2
15287;2016-10-07;06:00:00;6;Freitag;10;640;13.5;13.5;74.5;9.5;7;0;0;2
15288;2016-10-07;07:00:00;7;Freitag;10;2175;14;14;72;11;3;0;0;2
15289;2016-10-07;08:00:00;8;Freitag;10;4543;13;13;77;6.5;3;0;0;2
15290;2016-10-07;09:00:00;9;Freitag;10;2203;13;13;82;6.5;7;0;0;2
15291;2016-10-07;10:00:00;10;Freitag;10;1093;14;14;77;6.5;3;0;0;2
15292;2016-10-07;11:00:00;11;Freitag;10;1171;13.5;13.5;79.5;10;3;0;0;2
15293;2016-10-07;12:00:00;12;Freitag;10;1330;14;14;74.5;11;3;0;0;2
15294;2016-10-07;13:00:00;13;Freitag;10;1510;14;14;77;13;3;0;0;2
15295;2016-10-07;14:00:00;14;Freitag;10;1403;14;14;77;14;3;0;0;2
15296;2016-10-07;15:00:00;15;Freitag;10;1613;14.5;14.5;74.5;11;3;0;0;2
15297;2016-10-07;16:00:00;16;Freitag;10;2316;15;15;72;13;4;0;0;2
15298;2016-10-07;17:00:00;17;Freitag;10;3824;15;15;70;13;3;0;0;2
15299;2016-10-07;18:00:00;18;Freitag;10;3134;15;15;68;12;2;0;0;2
15300;2016-10-07;19:00:00;19;Freitag;10;1785;15;15;68;10;3;0;0;2
15301;2016-10-07;20:00:00;20;Freitag;10;1048;14;14;77;9;3;0;0;2
15302;2016-10-07;21:00:00;21;Freitag;10;830;14;14;77;7;1;0;0;2
15303;2016-10-07;22:00:00;22;Freitag;10;742;14;14;77;12;1;0;0;2
15304;2016-10-07;23:00:00;23;Freitag;10;739;13;13;85;11;1;0;0;2
15305;2016-10-08;00:00:00;0;Samstag;10;644;13;13;85;11;1;0;1;2
15306;2016-10-08;01:00:00;1;Samstag;10;473;13;13;82;8;2;0;1;2
15307;2016-10-08;02:00:00;2;Samstag;10;291;13;13;82;7;4;0;1;2
15308;2016-10-08;03:00:00;3;Samstag;10;244;13;13;82;7;3;0;1;2
15309;2016-10-08;04:00:00;4;Samstag;10;155;13;13;85;9;7;0;1;2
15310;2016-10-08;05:00:00;5;Samstag;10;88;13;13;88;6;7;0;1;2
15311;2016-10-08;06:00:00;6;Samstag;10;159;13;13;88;6.5;3;0;1;2
15312;2016-10-08;07:00:00;7;Samstag;10;317;13;13;88;6.5;3;0;1;2
15313;2016-10-08;08:00:00;8;Samstag;10;603;13;13;88;6.5;2;0;1;2
15314;2016-10-08;09:00:00;9;Samstag;10;1093;14;14;82;9;2;0;1;2
15315;2016-10-08;10:00:00;10;Samstag;10;1467;14;14;85;10;2;0;1;2
15316;2016-10-08;11:00:00;11;Samstag;10;1539;14;14;82;11;2;0;1;2
15317;2016-10-08;12:00:00;12;Samstag;10;1980;15;15;82;7;7;0;1;2
15318;2016-10-08;13:00:00;13;Samstag;10;2066;15.5;15.5;77;11;7;0;1;2
15319;2016-10-08;14:00:00;14;Samstag;10;2172;15.5;15.5;72.5;16;7;0;1;2
15320;2016-10-08;15:00:00;15;Samstag;10;2384;15.5;15.5;67.5;13;7;0;1;2
15321;2016-10-08;16:00:00;16;Samstag;10;2515;15.5;15.5;70;11;2;0;1;2
15322;2016-10-08;17:00:00;17;Samstag;10;2348;16;16;59;9;3;0;1;2
15323;2016-10-08;18:00:00;18;Samstag;10;1886;15;15;65.5;9;3;0;1;2
15324;2016-10-08;19:00:00;19;Samstag;10;1309;15;15;63;11;2;0;1;2
15325;2016-10-08;20:00:00;20;Samstag;10;984;14;14;67;10;1;0;1;2
15326;2016-10-08;21:00:00;21;Samstag;10;684;14;14;67;6.5;1;0;1;2
15327;2016-10-08;22:00:00;22;Samstag;10;730;13.5;13.5;69.5;7.5;2;0;1;2
15328;2016-10-08;23:00:00;23;Samstag;10;753;12.5;12.5;74.5;7;2;0;1;2
15329;2016-10-09;00:00:00;0;Sonntag;10;615;12;12;77;9;1;0;1;2
15330;2016-10-09;01:00:00;1;Sonntag;10;461;12;12;77;7;2;0;1;2
15331;2016-10-09;02:00:00;2;Sonntag;10;402;12;12;77;8;1;0;1;2
15332;2016-10-09;03:00:00;3;Sonntag;10;264;11;11;77;10;1;0;1;2
15333;2016-10-09;04:00:00;4;Sonntag;10;142;10;8.5;82;10;1;0;1;2
15334;2016-10-09;05:00:00;5;Sonntag;10;98;10;8;82;11;1;0;1;2
15335;2016-10-09;06:00:00;6;Sonntag;10;119;9;8;87;8;1;0;1;2
15336;2016-10-09;07:00:00;7;Sonntag;10;258;9.5;8;84.5;10;4;0;1;2
15337;2016-10-09;08:00:00;8;Sonntag;10;467;10;8.5;82;11;1;0;1;2
15338;2016-10-09;09:00:00;9;Sonntag;10;918;10.5;9.5;79.5;13;1;0;1;2
15339;2016-10-09;10:00:00;10;Sonntag;10;1653;12.5;12.5;69.5;12;2;0;1;2
15340;2016-10-09;11:00:00;11;Sonntag;10;2310;14;14;61;18;2;0;1;2
15341;2016-10-09;12:00:00;12;Sonntag;10;2688;15;15;55;15;2;0;1;2
15342;2016-10-09;13:00:00;13;Sonntag;10;2718;15;15;53;12;2;0;1;2
15343;2016-10-09;14:00:00;14;Sonntag;10;2875;15;15;55;11;2;0;1;2
15344;2016-10-09;15:00:00;15;Sonntag;10;2338;13.5;13.5;65;17.5;2;0;1;2
15345;2016-10-09;16:00:00;16;Sonntag;10;1239;13;13;69.5;7.5;2;0;1;2
15346;2016-10-09;17:00:00;17;Sonntag;10;1573;14;14;61;6;2;0;1;2
15347;2016-10-09;18:00:00;18;Sonntag;10;1210;13;13;67;8;2;0;1;2
15348;2016-10-09;19:00:00;19;Sonntag;10;764;13;13;67;7;1;0;1;2
15349;2016-10-09;20:00:00;20;Sonntag;10;683;12;12;72;8;1;0;1;2
15350;2016-10-09;21:00:00;21;Sonntag;10;510;12;12;72;7.5;1;0;1;2
15351;2016-10-09;22:00:00;22;Sonntag;10;459;11.5;11.5;77;8;1;0;1;2
15352;2016-10-09;23:00:00;23;Sonntag;10;318;11;11;79.5;8;1;0;1;2
15353;2016-10-10;00:00:00;0;Montag;10;155;11;11;77;8;1;0;0;2
15354;2016-10-10;01:00:00;1;Montag;10;88;9.5;9;84.5;6;1;0;0;2
15355;2016-10-10;02:00:00;2;Montag;10;62;9;8;87;6;1;0;0;2
15356;2016-10-10;03:00:00;3;Montag;10;45;9;9;84.5;4;1;0;0;2
15357;2016-10-10;04:00:00;4;Montag;10;37;8;7.5;87;5.5;1;0;0;2
15358;2016-10-10;05:00:00;5;Montag;10;140;8;7.5;87;5.5;1;0;0;2
15359;2016-10-10;06:00:00;6;Montag;10;670;8;7;87;7;1;0;0;2
15360;2016-10-10;07:00:00;7;Montag;10;2419;8;6.5;87;8;1;0;0;2
15361;2016-10-10;08:00:00;8;Montag;10;4689;8.5;7;84.5;9;1;0;0;2
15362;2016-10-10;09:00:00;9;Montag;10;2347;10;8;76;11;1;0;0;2
15363;2016-10-10;10:00:00;10;Montag;10;1114;10.5;10;74;10;2;0;0;2
15364;2016-10-10;11:00:00;11;Montag;10;1131;11.5;11.5;69.5;15;2;0;0;2
15365;2016-10-10;12:00:00;12;Montag;10;1289;13;13;61;16;2;0;0;2
15366;2016-10-10;13:00:00;13;Montag;10;1326;13;13;63;16;2;0;0;2
15367;2016-10-10;14:00:00;14;Montag;10;1244;13.5;13.5;59;15;3;0;0;2
15368;2016-10-10;15:00:00;15;Montag;10;1376;13.5;13.5;61;13;2;0;0;2
15369;2016-10-10;16:00:00;16;Montag;10;1952;13;13;57;13;2;0;0;2
15370;2016-10-10;17:00:00;17;Montag;10;4053;12.5;12.5;63;14;2;0;0;2
15371;2016-10-10;18:00:00;18;Montag;10;3827;12;12;67;8;2;0;0;2
15372;2016-10-10;19:00:00;19;Montag;10;1901;11;11;74.5;6;1;0;0;2
15373;2016-10-10;20:00:00;20;Montag;10;1185;10.5;10;74;7;1;0;0;2
15374;2016-10-10;21:00:00;21;Montag;10;821;9.5;8.5;81.5;7;1;0;0;2
15375;2016-10-10;22:00:00;22;Montag;10;560;9;8.5;87;5;1;0;0;2
15376;2016-10-10;23:00:00;23;Montag;10;329;9;8.5;82;5;2;0;0;2
15377;2016-10-11;00:00:00;0;Dienstag;10;134;8.5;8;84.5;3;2;0;0;2
15378;2016-10-11;01:00:00;1;Dienstag;10;102;8;7.5;87;5;1;0;0;2
15379;2016-10-11;02:00:00;2;Dienstag;10;70;8;7.5;87;5;2;0;0;2
15380;2016-10-11;03:00:00;3;Dienstag;10;42;8;7;87;6;2;0;0;2
15381;2016-10-11;04:00:00;4;Dienstag;10;47;7.5;6.5;90;6;3;0;0;2
15382;2016-10-11;05:00:00;5;Dienstag;10;136;8;7;87;6;3;0;0;2
15383;2016-10-11;06:00:00;6;Dienstag;10;807;7;6;93;6.5;2;0;0;2
